bestVendorBuylist,bestVendorBuylistPrice,countForTrade,date,fair_price,lowestPrice,lowestPriceVendor,name,quantity,setName
ChannelFireball,9.0,0,2019-11-04_0154,8.91,8.91,TCG Player,Elvish Reclaimer,0,Core_Set_2020_Foil
Card Kingdom,0.16,0,2019-11-04_0154,0.18,0.18,TCG Player,Ember Hauler,0,Core_Set_2020_Foil
StrikeZone,0.25,0,2019-11-04_0154,0.96,0.96,TCG Player,Embodiment of Agonies,0,Core_Set_2020_Foil
Card Kingdom,0.75,0,2019-11-04_0154,2.16,2.16,TCG Player,Empyrean Eagle,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Engulfing Eruption,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.15,0.15,TCG Player,Eternal Isolation,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Ethereal Elk,0,Core_Set_2020_Foil
Card Kingdom,0.2,0,2019-11-04_0154,0.23,0.23,TCG Player,Evolving Wilds,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.08,0.08,TCG Player,Fathom Fleet Cutthroat,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.09,0.09,TCG Player,Fencing Ace,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.04,0.04,TCG Player,Feral Abomination,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Feral Invocation,0,Core_Set_2020_Foil
Card Kingdom,0.2,0,2019-11-04_0154,0.30000000000000004,0.25,StrikeZone,Ferocious Pup,0,Core_Set_2020_Foil
Card Kingdom,5.0,0,2019-11-04_0154,26.99,26.99,TCG Player,Field of the Dead,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.05,0.05,TCG Player,Fire Elemental,0,Core_Set_2020_Foil
Card Kingdom,0.2,0,2019-11-04_0154,0.35000000000000003,0.35,TCG Player,Flame Sweep,0,Core_Set_2020_Foil
Card Kingdom,1.4,0,2019-11-04_0154,1.95,1.95,TCG Player,Flood of Tears,0,Core_Set_2020_Foil
Card Kingdom,0.05,0,2019-11-04_0154,0.39,0.39,TCG Player,Forest,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.01,0.01,TCG Player,Fortress Crab,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.05,0.05,TCG Player,Frilled Sea Serpent,0,Core_Set_2020_Foil
CoolStuff,2.0,0,2019-11-04_0154,3.78,3.78,TCG Player,Fry,0,Core_Set_2020_Foil
StrikeZone,1.5,0,2019-11-04_0154,1.17,1.17,TCG Player,"Gargos, Vicious Watcher",0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.15,0.15,TCG Player,Gauntlets of Light,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Gift of Paradise,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.1,0.1,TCG Player,Glaring Aegis,0,Core_Set_2020_Foil
ChannelFireball,0.25,0,2019-11-04_0154,0.7000000000000001,0.7,TCG Player,Glint-Horn Buccaneer,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.08,0.08,TCG Player,Goblin Bird-Grabber,0,Core_Set_2020_Foil
ChannelFireball,0.25,0,2019-11-04_0154,0.47,0.47,TCG Player,Goblin Ringleader,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.39,0.25,StrikeZone,Gods Willing,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Goldmane Griffin,0,Core_Set_2020_Foil
Card Kingdom,5.0,0,2019-11-04_0154,7.99,7.99,TCG Player,"Golos, Tireless Pilgrim",0,Core_Set_2020_Foil
Card Kingdom,2.03,0,2019-11-04_0154,2.5,2.5,TCG Player,Grafdigger's Cage,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.08,0.08,TCG Player,Gravedigger,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Greenwood Sentinel,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.08,0.08,TCG Player,Griffin Protector,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Griffin Sentinel,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.09,0.09,TCG Player,Gruesome Scourger,0,Core_Set_2020_Foil
ChannelFireball,0.25,0,2019-11-04_0154,0.94,0.79,StrikeZone,Hanged Executioner,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.1,0.1,TCG Player,Hard Cover,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Heart-Piercer Bow,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.12,0.12,TCG Player,Herald of the Sun,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.13,0.13,TCG Player,Howling Giant,0,Core_Set_2020_Foil
CoolStuff,2.5,0,2019-11-04_0154,2.75,2.75,TCG Player,Icon of Ancestry,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Imperial Outrider,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.04,0.04,TCG Player,Inspired Charge,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.1,0.1,TCG Player,Inspiring Captain,0,Core_Set_2020_Foil
Card Kingdom,0.06,0,2019-11-04_0154,0.86,0.75,CoolStuff,Island,0,Core_Set_2020_Foil
CoolStuff,5.0,0,2019-11-04_0154,3.77,3.77,TCG Player,"Kaalia, Zenith Seeker",0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.04,0.04,TCG Player,Keldon Raider,0,Core_Set_2020_Foil
Card Kingdom,5.0,0,2019-11-04_0154,7.99,7.99,StrikeZone,"Kethis, the Hidden Hand",0,Core_Set_2020_Foil
StrikeZone,6.0,0,2019-11-04_0154,8.6,8.6,TCG Player,Knight of the Ebon Legion,0,Core_Set_2020_Foil
StrikeZone,7.0,0,2019-11-04_0154,9.99,9.99,TCG Player,"Kykar, Wind's Fury",0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.1,0.1,TCG Player,Lavakin Brawler,0,Core_Set_2020_Foil
Card Kingdom,0.2,0,2019-11-04_0154,0.5,0.5,TCG Player,Leafkin Druid,0,Core_Set_2020_Foil
CoolStuff,3.0,0,2019-11-04_0154,4.79,4.79,TCG Player,Legion's End,0,Core_Set_2020_Foil
TCG Player,1.71,0,2019-11-04_0154,5.99,5.99,TCG Player,Leyline of Abundance,0,Core_Set_2020_Foil
ChannelFireball,5.0,0,2019-11-04_0154,6.29,6.29,TCG Player,Leyline of Anticipation,0,Core_Set_2020_Foil
Card Kingdom,0.9,0,2019-11-04_0154,1.24,1.24,TCG Player,Leyline of Combustion,0,Core_Set_2020_Foil
CoolStuff,4.0,0,2019-11-04_0154,6.06,5.99,StrikeZone,Leyline of Sanctity,0,Core_Set_2020_Foil
TCG Player,10.02,0,2019-11-04_0154,14.7,14.7,TCG Player,Leyline of the Void,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.25,0.25,TCG Player,Lightning Stormkin,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.15,0.15,TCG Player,Loaming Shaman,0,Core_Set_2020_Foil
StrikeZone,8.0,0,2019-11-04_0154,12.34,12.34,TCG Player,Lotus Field,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Mammoth Spider,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.05,0.05,TCG Player,Maniacal Rage,0,Core_Set_2020_Foil
Card Kingdom,3.5,0,2019-11-04_0154,4.99,4.99,TCG Player,Manifold Key,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.05,0.05,TCG Player,Marauder's Axe,0,Core_Set_2020_Foil
Card Kingdom,0.45,0,2019-11-04_0154,0.76,0.76,TCG Player,Marauding Raptor,0,Core_Set_2020_Foil
ChannelFireball,0.25,0,2019-11-04_0154,0.4,0.39,StrikeZone,Masterful Replication,0,Core_Set_2020_Foil
Card Kingdom,0.45,0,2019-11-04_0154,0.49,0.49,TCG Player,Meteor Golem,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Metropolis Sprite,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.12,0.12,TCG Player,Might of the Masses,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.09,0.09,TCG Player,Mind Rot,0,Core_Set_2020_Foil
Card Kingdom,0.45,0,2019-11-04_0154,0.74,0.74,TCG Player,Moldervine Reclamation,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.05,0.05,TCG Player,Moment of Heroism,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.05,0.05,TCG Player,Moorland Inquisitor,0,Core_Set_2020_Foil
Card Kingdom,0.07,0,2019-11-04_0154,0.33,0.33,TCG Player,Mountain,0,Core_Set_2020_Foil
Card Kingdom,1.8,0,2019-11-04_0154,2.99,2.99,TCG Player,"Mu Yanling, Celestial Wind",0,Core_Set_2020_Foil
Card Kingdom,10.8,0,2019-11-04_0154,11.5,11.5,TCG Player,"Mu Yanling, Sky Dancer",0,Core_Set_2020_Foil
TCG Player,7.0,0,2019-11-04_0154,8.25,8.25,TCG Player,Mystic Forge,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Natural End,0,Core_Set_2020_Foil
Card Kingdom,0.45,0,2019-11-04_0154,0.58,0.58,TCG Player,Negate,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Netcaster Spider,0,Core_Set_2020_Foil
ChannelFireball,2.5,0,2019-11-04_0154,3.5700000000000003,3.57,TCG Player,Nightpack Ambusher,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Nimble Birdsticker,0,Core_Set_2020_Foil
TCG Player,2.15,0,2019-11-04_0154,9.9,9.9,TCG Player,Noxious Grasp,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.1,0.1,TCG Player,Ogre Siegebreaker,0,Core_Set_2020_Foil
ChannelFireball,7.0,0,2019-11-04_0154,5.5,5.5,TCG Player,"Omnath, Locus of the Roil",0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Overcome,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.11,0.11,TCG Player,Pacifism,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Pack Mastiff,0,Core_Set_2020_Foil
Card Kingdom,0.06,0,2019-11-04_0154,0.18,0.18,TCG Player,Plains,0,Core_Set_2020_Foil
ChannelFireball,0.25,0,2019-11-04_0154,0.38,0.38,TCG Player,Planar Cleansing,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.2,0.2,TCG Player,Portal of Sanctuary,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.15,0.15,TCG Player,Pulse of Murasa,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Pyroclastic Elemental,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.12,0.12,TCG Player,Raise the Alarm,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.04,0.04,TCG Player,Reduce to Ashes,0,Core_Set_2020_Foil
ChannelFireball,0.25,0,2019-11-04_0154,0.79,0.79,TCG Player,Repeated Reverberation,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.15,0.15,TCG Player,Retributive Wand,0,Core_Set_2020_Foil
StrikeZone,3.0,0,2019-11-04_0154,4.22,4.22,TCG Player,Risen Reef,0,Core_Set_2020_Foil
StrikeZone,3.5,0,2019-11-04_0154,4.64,4.64,TCG Player,Rotting Regisaur,0,Core_Set_2020_Foil
Card Kingdom,0.13,0,2019-11-04_0154,0.74,0.74,TCG Player,Rule of Law,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Sage's Row Denizen,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.1,0.1,TCG Player,Salvager of Ruin,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Sanitarium Skeleton,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Savannah Sage,0,Core_Set_2020_Foil
Card Kingdom,0.15,0,2019-11-04_0154,0.42,0.25,StrikeZone,Scampering Scorcher,0,Core_Set_2020_Foil
ChannelFireball,3.0,0,2019-11-04_0154,4.78,4.78,TCG Player,Scheming Symmetry,0,Core_Set_2020_Foil
Card Kingdom,0.38,0,2019-11-04_0154,0.99,0.99,TCG Player,Scorch Spitter,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.14,0.14,TCG Player,Scuttlemutt,0,Core_Set_2020_Foil
Card Kingdom,0.9,0,2019-11-04_0154,1.01,1.01,TCG Player,Season of Growth,0,Core_Set_2020_Foil
StrikeZone,2.0,0,2019-11-04_0154,2.29,2.29,TCG Player,"Sephara, Sky's Blade",0,Core_Set_2020_Foil
StrikeZone,1.0,0,2019-11-04_0154,2.25,2.25,TCG Player,Shared Summons,0,Core_Set_2020_Foil
CoolStuff,3.5,0,2019-11-04_0154,3.95,3.95,TCG Player,Shifting Ceratops,0,Core_Set_2020_Foil
Card Kingdom,0.45,0,2019-11-04_0154,0.56,0.49,StrikeZone,Shock,0,Core_Set_2020_Foil
Card Kingdom,0.2,0,2019-11-04_0154,0.49,0.49,TCG Player,Skyknight Vanguard,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.04,0.04,TCG Player,Sleep Paralysis,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.04,0.04,TCG Player,Sorcerer of the Fang,0,Core_Set_2020_Foil
ChannelFireball,9.0,0,2019-11-04_0154,13.0,13.0,TCG Player,"Sorin, Imperious Bloodlord",0,Core_Set_2020_Foil
TCG Player,3.91,0,2019-11-04_0154,4.19,4.19,TCG Player,"Sorin, Vampire Lord",0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Soul Salvage,0,Core_Set_2020_Foil
Card Kingdom,1.8,0,2019-11-04_0154,4.99,4.99,TCG Player,Spectral Sailor,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.1,0.1,TCG Player,Squad Captain,0,Core_Set_2020_Foil
Card Kingdom,0.53,0,2019-11-04_0154,1.29,0.99,StrikeZone,Starfield Mystic,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.02,0.02,TCG Player,Steadfast Sentry,0,Core_Set_2020_Foil
StrikeZone,2.5,0,2019-11-04_0154,4.77,4.77,TCG Player,Steel Overseer,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Stone Golem,0,Core_Set_2020_Foil
Card Kingdom,0.06,0,2019-11-04_0154,0.92,0.75,CoolStuff,Swamp,0,Core_Set_2020_Foil
CoolStuff,1.25,0,2019-11-04_0154,1.39,0.69,StrikeZone,Tale's End,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.07,0.07,TCG Player,Tectonic Rift,0,Core_Set_2020_Foil
Card Kingdom,3.0,0,2019-11-04_0154,3.11,3.11,TCG Player,Temple of Epiphany,0,Core_Set_2020_Foil
Card Kingdom,1.8,0,2019-11-04_0154,2.42,2.42,TCG Player,Temple of Malady,0,Core_Set_2020_Foil
StrikeZone,1.5,0,2019-11-04_0154,3.2,3.2,TCG Player,Temple of Mystery,0,Core_Set_2020_Foil
Card Kingdom,1.6,0,2019-11-04_0154,2.61,2.61,TCG Player,Temple of Silence,0,Core_Set_2020_Foil
Card Kingdom,1.4,0,2019-11-04_0154,2.44,2.44,TCG Player,Temple of Triumph,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.08,0.08,TCG Player,Thicket Crasher,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Thirsting Bloodlord,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.17,0.17,TCG Player,Thought Distortion,0,Core_Set_2020_Foil
Card Kingdom,0.06,0,2019-11-04_0154,0.22,0.22,TCG Player,Thrashing Brontodon,0,Core_Set_2020_Foil
StrikeZone,1.5,0,2019-11-04_0154,0.99,0.99,TCG Player,Thunderkin Awakener,0,Core_Set_2020_Foil
Card Kingdom,0.16,0,2019-11-04_0154,1.31,1.31,TCG Player,Tomebound Lich,0,Core_Set_2020_Foil
Card Kingdom,0.25,0,2019-11-04_0154,0.39,0.25,StrikeZone,Tranquil Cove,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Twinblade Paladin,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.05,0.05,TCG Player,Uncaged Fury,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.13,0.13,TCG Player,Unchained Berserker,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.08,0.08,TCG Player,Undead Servant,0,Core_Set_2020_Foil
StrikeZone,1.0,0,2019-11-04_0154,2.0,2.0,TCG Player,Vampire of the Dire Moon,0,Core_Set_2020_Foil
Card Kingdom,17.5,0,2019-11-04_0154,28.73,28.73,TCG Player,Veil of Summer,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.08,0.08,TCG Player,Vengeful Warchief,0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.06,0.06,TCG Player,Vial of Dragonfire,0,Core_Set_2020_Foil
ChannelFireball,7.0,0,2019-11-04_0154,8.0,8.0,TCG Player,"Vilis, Broker of Blood",0,Core_Set_2020_Foil
UNDEFINED,0.0,0,2019-11-04_0154,0.0,999999.0,Unknown,Vivien's Crocodile,0,Core_Set_2020_Foil
Card Kingdom,5.0,0,2019-11-04_0154,8.71,8.71,TCG Player,"Vivien, Arkbow Ranger",0,Core_Set_2020_Foil
